Name,Arcs,Date,Events,Order,Part,Product,Solutions,Status,📁 Characters,📁 Location
Adelle negotiates with the Doctor,,,,180,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
James searches the fortress,,,,190,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
The heroes stranded,,,,200,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
Deadwick and the Doctor discuss Adelle,,,,210,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md)",
James corners the Doctor,,,,220,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
Deadwick bumps into Adelle,,,,230,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md)",
James destroys the zombie machine,,,,240,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md)",
Adelle in the attic,,,,250,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
Tralvorkemen and the Raven,,,,260,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md)",
The Lady Mediev enters the fortress,,,,270,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
The villains lead Adelle to the tower,,,,280,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
Damond tempts Adelle to destroy the book,,,,290,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
Adelle flees,,,,300,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md)",
Adelle reads the book,,,,320,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
Tralvorkemen and Damond #4,,,,330,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
James revives beside Adelle,,,,340,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md)",
Tralvorkemen returns,,,,350,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md)",
The heroes escape to the Library,,,,220,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md)",
The heroes help Adelle,,,,310,Part 6 - The Globe (TWOLD%20scenes%20by%20part/Parts%20database/Part%206%20-%20The%20Globe%202ba58e628ba28024b646e4fd32e7fc0b.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md)",
Fugue arrives at the Asylum,,,,2050,Part 2 (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%206d0794431879425dbafe691c2f758825.md),TWOLD (../Data/Products/TWOLD%20e028aa0786f5449984a4f497c1d746fa.md),,Yes,Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md),The Asylum (../Data/Locations/The%20Asylum%2084234f68b64e4530836706622d4bde1b.md)
Nivana commuting to work,,,,,Part 3 (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%2075fd2f24c9834f26bf31117ee6d9f193.md),TWOLD (../Data/Products/TWOLD%20e028aa0786f5449984a4f497c1d746fa.md),,Yes,Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md),The Unmarket (../Data/Locations/The%20Unmarket%2018a58e628ba2803eb7adfd06de53141d.md)
